wkt_geom;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE
Point (15.25070000000000014 38.78699999999999903);38.787;15.2507;316.8;4.4;1.9;2003-05-31;1048;Terra;MODIS;67;6.03;288.8;125.3;D;3
Point (15.24489999999999945 38.78569999999999851);38.7857;15.2449;320.1;4.4;1.9;2003-05-31;1048;Terra;MODIS;72;6.03;289.7;153.6;D;3
Point (15.18939999999999912 38.80510000000000304);38.8051;15.1894;306.4;4.2;1.9;2003-05-31;2153;Terra;MODIS;44;6.03;288.1;56.5;N;3
Point (15.23799999999999955 38.80709999999999837);38.8071;15.238;309.3;4.2;1.9;2003-05-31;2153;Terra;MODIS;66;6.03;287.7;73.3;N;3
Point (15.22990000000000066 38.79240000000000066);38.7924;15.2299;313.1;4.2;1.9;2003-05-31;2153;Terra;MODIS;81;6.03;287.6;98.8;N;3
Point (15.21049999999999969 38.7944000000000031);38.7944;15.2105;360.2;1;1;2003-06-01;2057;Terra;MODIS;100;6.03;292.9;0;N;1
Point (15.21470000000000056 38.79800000000000182);38.798;15.2147;374.7;1.1;1;2003-06-02;107;Aqua;MODIS;100;6.03;295.6;0;N;1
Point (14.5945999999999998 36.93679999999999808);36.9368;14.5946;326.4;1;1;2003-06-02;1211;Aqua;MODIS;69;6.03;312.6;7.9;D;2
Point (13.71049999999999969 37.33729999999999905);37.3373;13.7105;323.4;1;1;2003-06-02;1211;Aqua;MODIS;62;6.03;308.9;7.6;D;0
Point (15.23160000000000025 38.79429999999999978);38.7943;15.2316;320.6;2.7;1.6;2003-06-02;2140;Terra;MODIS;100;6.03;289.9;78.8;N;3
Point (15.26730000000000054 38.79529999999999745);38.7953;15.2673;310.1;4.4;1.9;2003-06-03;150;Aqua;MODIS;69;6.03;287.6;88.9;N;3
Point (15.21819999999999951 38.8083999999999989);38.8084;15.2182;311.2;4.4;1.9;2003-06-03;150;Aqua;MODIS;74;6.03;288;95.1;N;3
Point (15.18159999999999954 38.79529999999999745);38.7953;15.1816;321.3;4.2;1.9;2003-06-03;1254;Aqua;MODIS;74;6.03;294.4;148.3;D;3
Point (15.2370000000000001 38.79290000000000305);38.7929;15.237;323.3;4.2;1.9;2003-06-03;1254;Aqua;MODIS;76;6.03;291.4;166.1;D;3
Point (15.18800000000000061 38.7909000000000006);38.7909;15.188;328.4;4.2;1.9;2003-06-03;1254;Aqua;MODIS;81;6.03;296.2;211;D;3
Point (15.20439999999999969 38.79189999999999827);38.7919;15.2044;324.3;1.3;1.1;2003-06-03;2045;Terra;MODIS;94;6.03;283.7;0;N;1
Point (15.21419999999999995 38.80420000000000158);38.8042;15.2142;323.1;1.3;1.1;2003-06-03;2045;Terra;MODIS;93;6.03;283.8;0;N;1
Point (15.2195999999999998 38.79460000000000264);38.7946;15.2196;320.8;1.3;1.1;2003-06-03;2045;Terra;MODIS;90;6.03;283;0;N;1
Point (15.21610000000000085 38.80380000000000251);38.8038;15.2161;373;1;1;2003-06-04;55;Aqua;MODIS;100;6.03;294.7;0;N;1
Point (12.88620000000000054 37.98850000000000193);37.9885;12.8862;319.7;1.5;1.2;2003-06-04;1024;Terra;MODIS;59;6.03;303.5;14.8;D;0
Point (12.89140000000000086 37.98120000000000118);37.9812;12.8914;321;1.5;1.2;2003-06-04;1024;Terra;MODIS;68;6.03;303.9;17;D;0
Point (12.87589999999999968 37.97930000000000206);37.9793;12.8759;345.4;1.3;1.1;2003-06-04;1159;Aqua;MODIS;93;6.03;307.1;59.8;D;0
Point (12.88850000000000051 37.98160000000000025);37.9816;12.8885;320;1.3;1.1;2003-06-04;1159;Aqua;MODIS;68;6.03;305.5;10.4;D;0
Point (15.21390000000000065 38.80100000000000193);38.801;15.2139;370.7;1.7;1.3;2003-06-04;2128;Terra;MODIS;100;6.03;293.3;0;N;1
Point (15.20100000000000051 38.79169999999999874);38.7917;15.201;325.3;1.7;1.3;2003-06-04;2128;Terra;MODIS;95;6.03;290.6;0;N;1
Point (15.22160000000000046 38.80530000000000257);38.8053;15.2216;341;1.7;1.3;2003-06-04;2128;Terra;MODIS;100;6.03;290.5;0;N;1
Point (15.2392000000000003 38.79959999999999809);38.7996;15.2392;336.7;2.9;1.6;2003-06-05;138;Aqua;MODIS;100;6.03;290.4;179.4;N;3
Point (15.23249999999999993 38.79760000000000275);38.7976;15.2325;339.7;2.9;1.6;2003-06-05;138;Aqua;MODIS;100;6.03;290.7;201.6;N;3
Point (15.2090999999999994 38.79749999999999943);38.7975;15.2091;324.9;2;1.4;2003-06-05;2033;Terra;MODIS;94;6.03;290.4;0;N;1
Point (15.22189999999999976 38.79639999999999844);38.7964;15.2219;326.1;1.2;1.1;2003-06-06;43;Aqua;MODIS;96;6.03;289.4;0;N;1
Point (15.20720000000000027 38.79809999999999803);38.7981;15.2072;325.7;1.2;1.1;2003-06-06;43;Aqua;MODIS;95;6.03;291.1;0;N;1
Point (15.21519999999999939 38.80239999999999867);38.8024;15.2152;363;1.2;1.1;2003-06-06;2116;Terra;MODIS;100;6.03;296;0;N;1
Point (15.20260000000000034 38.80089999999999861);38.8009;15.2026;342.1;1.2;1.1;2003-06-06;2116;Terra;MODIS;100;6.03;295.9;0;N;1
Point (15.2159999999999993 38.79569999999999652);38.7957;15.216;338.1;1.9;1.3;2003-06-07;125;Aqua;MODIS;100;6.03;290.3;0;N;1
Point (14.08489999999999931 37.2727999999999966);37.2728;14.0849;334.5;1.4;1.2;2003-06-07;1229;Aqua;MODIS;83;6.03;306.3;36.3;D;2
Point (13.66089999999999982 37.25979999999999848);37.2598;13.6609;321.2;1.4;1.2;2003-06-07;1229;Aqua;MODIS;45;6.03;304.7;13;D;0
Point (13.40419999999999945 37.35099999999999909);37.351;13.4042;327.3;1;1;2003-06-08;1000;Terra;MODIS;69;6.03;304.4;12.7;D;0
Point (15.20369999999999955 38.79639999999999844);38.7964;15.2037;352.7;1;1;2003-06-08;2103;Terra;MODIS;100;6.03;290.5;0;N;1
Point (15.21490000000000009 38.7978999999999985);38.7979;15.2149;372.7;1;1;2003-06-08;2103;Terra;MODIS;100;6.03;292.7;0;N;1
Point (15.2179000000000002 38.80129999999999768);38.8013;15.2179;359.9;1.3;1.1;2003-06-09;113;Aqua;MODIS;100;6.03;284.4;0;N;1
Point (15.20979999999999954 38.79930000000000234);38.7993;15.2098;362.1;1.1;1.1;2003-06-10;2051;Terra;MODIS;100;6.03;294.9;0;N;1
Point (15.20930000000000071 38.80149999999999721);38.8015;15.2093;361.6;1;1;2003-06-11;101;Aqua;MODIS;100;6.03;295.7;0;N;1
Point (15.22059999999999924 38.79970000000000141);38.7997;15.2206;361.4;1;1;2003-06-11;101;Aqua;MODIS;100;6.03;296;0;N;1
Point (15.21550000000000047 38.80089999999999861);38.8009;15.2155;351.1;2.2;1.4;2003-06-11;2134;Terra;MODIS;100;6.03;296.2;0;N;1
Point (15.19359999999999999 38.79919999999999902);38.7992;15.1936;320.1;2.2;1.4;2003-06-11;2134;Terra;MODIS;100;6.03;294.9;49.7;N;3
Point (14.15770000000000017 37.1150999999999982);37.1151;14.1577;328.6;1.6;1.2;2003-06-12;935;Terra;MODIS;68;6.03;310.4;23.2;D;0
Point (15.22889999999999944 38.79500000000000171);38.795;15.2289;324.5;3.4;1.7;2003-06-12;1248;Aqua;MODIS;78;6.03;297.5;115.3;D;3
Point (13.81949999999999967 37.1722999999999999);37.1723;13.8195;323.4;2.6;1.6;2003-06-12;1248;Aqua;MODIS;76;6.03;306.9;34.3;D;0
Point (15.22230000000000061 38.80190000000000339);38.8019;15.2223;336.2;1.1;1;2003-06-13;48;Aqua;MODIS;100;6.03;294.3;0;N;1
Point (15.2132000000000005 38.79610000000000269);38.7961;15.2132;368;1.6;1.2;2003-06-13;1017;Terra;MODIS;98;6.03;311.4;0;D;1
Point (13.66380000000000017 37.3785000000000025);37.3785;13.6638;328;1.4;1.2;2003-06-13;1018;Terra;MODIS;73;6.03;305;21.9;D;0
Point (13.67849999999999966 37.37570000000000192);37.3757;13.6785;324.6;1.4;1.2;2003-06-13;1018;Terra;MODIS;51;6.03;306.5;15.1;D;0
Point (13.67140000000000022 37.36959999999999837);37.3696;13.6714;322.5;1.4;1.2;2003-06-13;1018;Terra;MODIS;42;6.03;304.2;11;D;0
Point (14.41089999999999982 36.96549999999999869);36.9655;14.4109;325.6;1.5;1.2;2003-06-13;1018;Terra;MODIS;61;6.03;305.1;12.7;D;0
Point (15.21380000000000088 38.79489999999999839);38.7949;15.2138;352.2;1.4;1.2;2003-06-13;2122;Terra;MODIS;100;6.03;295.9;0;N;1
Point (15.19969999999999999 38.79350000000000165);38.7935;15.1997;322.4;1.4;1.2;2003-06-13;2122;Terra;MODIS;92;6.03;294.4;0;N;1
Point (15.21529999999999916 38.80579999999999785);38.8058;15.2153;336.5;1.4;1.2;2003-06-13;2122;Terra;MODIS;100;6.03;295.4;0;N;1
Point (15.23349999999999937 38.79690000000000083);38.7969;15.2335;337.8;2.3;1.5;2003-06-14;131;Aqua;MODIS;100;6.03;292.4;136.1;N;3
Point (13.76570000000000071 37.2254999999999967);37.2255;13.7657;329.6;2.6;1.6;2003-06-14;923;Terra;MODIS;82;6.03;307.2;59.8;D;0
Point (13.75910000000000011 37.22070000000000078);37.2207;13.7591;324.6;2.6;1.6;2003-06-14;923;Terra;MODIS;78;6.03;306.8;37.5;D;0
Point (13.57070000000000043 37.32319999999999993);37.3232;13.5707;325.8;1.6;1.3;2003-06-14;1235;Aqua;MODIS;64;6.03;309;14.9;D;0
Point (13.70429999999999993 37.220799999999997);37.2208;13.7043;328.9;1.7;1.3;2003-06-14;1235;Aqua;MODIS;69;6.03;308.9;22.1;D;0
Point (14.02430000000000021 37.28439999999999799);37.2844;14.0243;330;1.7;1.3;2003-06-14;1235;Aqua;MODIS;73;6.03;307.2;30.9;D;0
Point (14.00389999999999979 37.28260000000000218);37.2826;14.0039;327.6;1.7;1.3;2003-06-14;1235;Aqua;MODIS;67;6.03;307.7;23.6;D;0
Point (14.67559999999999931 37.46920000000000073);37.4692;14.6756;331.7;1.9;1.4;2003-06-14;1235;Aqua;MODIS;76;6.03;308.6;31.8;D;2
Point (15.20870000000000033 38.79509999999999792);38.7951;15.2087;327.7;2.4;1.5;2003-06-14;2027;Terra;MODIS;97;6.03;292.6;0;N;1
Point (15.19539999999999935 38.80190000000000339);38.8019;15.1954;322.8;2.4;1.5;2003-06-14;2027;Terra;MODIS;100;6.03;293.7;67.9;N;3
Point (15.20759999999999934 38.80689999999999884);38.8069;15.2076;332.4;1.5;1.2;2003-06-15;36;Aqua;MODIS;100;6.03;295.4;53.6;N;3
Point (15.27110000000000056 37.90659999999999741);37.9066;15.2711;320.4;1.1;1.1;2003-06-15;1005;Terra;MODIS;69;6.03;305.7;9;D;0
Point (13.45229999999999926 37.36299999999999955);37.363;13.4523;330.8;1;1;2003-06-15;1006;Terra;MODIS;74;6.03;311.5;14.1;D;0
Point (13.44999999999999929 37.3539999999999992);37.354;13.45;334.6;1;1;2003-06-15;1006;Terra;MODIS;80;6.03;310.7;18.9;D;0
Point (15.21000000000000085 38.79910000000000281);38.7991;15.21;364;1.1;1;2003-06-15;2109;Terra;MODIS;100;6.03;288.8;0;N;1
Point (15.21770000000000067 38.79690000000000083);38.7969;15.2177;344.2;1.5;1.2;2003-06-16;119;Aqua;MODIS;100;6.03;281.2;0;N;1
Point (15.24959999999999916 38.79489999999999839);38.7949;15.2496;318.9;4.4;1.9;2003-06-16;1048;Terra;MODIS;70;6.03;292;127.3;D;3
Point (13.73119999999999941 37.29959999999999809);37.2996;13.7312;320.4;4;1.9;2003-06-16;1048;Terra;MODIS;63;6.03;302.3;55.1;D;0
Point (13.72969999999999935 37.31089999999999662);37.3109;13.7297;321.2;4;1.9;2003-06-16;1048;Terra;MODIS;74;6.03;302.2;61.8;D;0
Point (15.20149999999999935 38.80769999999999698);38.8077;15.2015;317.8;4.4;1.9;2003-06-16;1048;Terra;MODIS;68;6.03;292.6;117.9;D;3
Point (15.2455999999999996 38.7804000000000002);38.7804;15.2456;312.4;4.4;1.9;2003-06-16;1048;Terra;MODIS;54;6.03;291.9;76.2;D;3
Point (13.38610000000000078 38.06300000000000239);38.063;13.3861;327.9;1.1;1.1;2003-06-16;1223;Aqua;MODIS;68;6.03;307.2;14.3;D;0
Point (12.62800000000000011 37.69579999999999842);37.6958;12.628;336.7;1.1;1;2003-06-16;1223;Aqua;MODIS;83;6.03;315;19.5;D;0
Point (13.38509999999999955 38.07249999999999801);38.0725;13.3851;333.7;1.1;1.1;2003-06-16;1223;Aqua;MODIS;78;6.03;307.7;23.3;D;2
Point (15.20919999999999916 38.79509999999999792);38.7951;15.2092;366.3;1.4;1.2;2003-06-16;1223;Aqua;MODIS;96;6.03;308.8;0;D;1
Point (14.45059999999999967 37.12800000000000011);37.128;14.4506;384;1.2;1.1;2003-06-16;1223;Aqua;MODIS;100;6.03;314;206.8;D;0
Point (14.43689999999999962 37.12639999999999674);37.1264;14.4369;347.9;1.2;1.1;2003-06-16;1223;Aqua;MODIS;94;6.03;312.2;52.2;D;0
Point (13.73269999999999946 37.29990000000000094);37.2999;13.7327;333.9;1.2;1.1;2003-06-16;1223;Aqua;MODIS;59;6.03;311.3;18.6;D;0
Point (13.7306000000000008 37.30949999999999989);37.3095;13.7306;330.8;1.2;1.1;2003-06-16;1223;Aqua;MODIS;60;6.03;311.8;14;D;0
Point (13.71759999999999913 37.30789999999999651);37.3079;13.7176;330.4;1.2;1.1;2003-06-16;1223;Aqua;MODIS;53;6.03;313.4;13.2;D;0
Point (13.65390000000000015 37.30030000000000001);37.3003;13.6539;331.2;1.1;1.1;2003-06-16;1223;Aqua;MODIS;74;6.03;311.9;13.2;D;0
Point (13.64129999999999932 37.29879999999999995);37.2988;13.6413;330.4;1.1;1.1;2003-06-16;1223;Aqua;MODIS;72;6.03;312.7;11.9;D;0
Point (13.59559999999999924 37.33220000000000027);37.3322;13.5956;327.6;1.1;1.1;2003-06-16;1223;Aqua;MODIS;66;6.03;310.9;8.2;D;0
Point (15.31990000000000052 37.98519999999999897);37.9852;15.3199;322.7;1.4;1.2;2003-06-16;1223;Aqua;MODIS;62;6.03;305.3;13;D;0
Point (15.3274000000000008 37.99269999999999925);37.9927;15.3274;319.9;1.4;1.2;2003-06-16;1223;Aqua;MODIS;44;6.03;305.2;9.9;D;0
Point (15.1852999999999998 38.80010000000000048);38.8001;15.1853;309.6;4.2;1.9;2003-06-16;2152;Terra;MODIS;67;6.03;292.3;64;N;3
Point (15.23809999999999931 38.79910000000000281);38.7991;15.2381;312.9;4.2;1.9;2003-06-16;2152;Terra;MODIS;80;6.03;292.2;83.6;N;3
Point (15.18909999999999982 38.79719999999999658);38.7972;15.1891;313.3;4.2;1.9;2003-06-16;2152;Terra;MODIS;82;6.03;292.3;85.3;N;3
Point (15.21299999999999919 38.7944000000000031);38.7944;15.213;361.6;1;1;2003-06-17;953;Terra;MODIS;91;6.03;306.2;0;D;1
Point (15.21410000000000018 38.77550000000000097);38.7755;15.2141;313.8;1;1;2003-06-17;953;Terra;MODIS;59;6.03;303;8.6;D;3
Point (13.30080000000000062 38.02369999999999806);38.0237;13.3008;327.3;1.1;1;2003-06-17;953;Terra;MODIS;54;6.03;306.7;12.9;D;0
Point (14.89070000000000071 37.26310000000000144);37.2631;14.8907;325;1;1;2003-06-17;953;Terra;MODIS;38;6.03;310.6;7.9;D;0
Point (15.21649999999999991 38.80109999999999815);38.8011;15.2165;350;1;1;2003-06-17;2057;Terra;MODIS;100;6.03;293;0;N;1
Point (15.20459999999999923 38.79930000000000234);38.7993;15.2046;352.3;1;1;2003-06-17;2057;Terra;MODIS;100;6.03;294.8;0;N;1
Point (15.21380000000000088 38.80019999999999669);38.8002;15.2138;372.6;1.1;1;2003-06-18;107;Aqua;MODIS;100;6.03;299.1;0;N;1
Point (13.08929999999999971 37.85649999999999693);37.8565;13.0893;335.8;1;1;2003-06-18;1211;Aqua;MODIS;83;6.03;308.9;20.3;D;0
Point (14.54240000000000066 37.56569999999999965);37.5657;14.5424;339.6;1;1;2003-06-18;1211;Aqua;MODIS;70;6.03;314.2;23.3;D;0
Point (13.10060000000000002 37.85819999999999652);37.8582;13.1006;347.2;1;1;2003-06-18;1211;Aqua;MODIS;92;6.03;308.7;40.2;D;0
Point (15.20669999999999966 38.79480000000000217);38.7948;15.2067;368.4;1.1;1;2003-06-18;1211;Aqua;MODIS;98;6.03;314.2;0;D;1
Point (15.23329999999999984 38.79480000000000217);38.7948;15.2333;310.3;2.7;1.6;2003-06-18;2140;Terra;MODIS;70;6.03;290.1;34.8;N;3
Point (15.21449999999999925 38.80250000000000199);38.8025;15.2145;346.9;1.3;1.1;2003-06-19;2045;Terra;MODIS;100;6.03;292.6;0;N;1
Point (15.2159999999999993 38.80279999999999774);38.8028;15.216;345.2;1;1;2003-06-20;55;Aqua;MODIS;100;6.03;287.8;0;N;1
Point (12.80109999999999992 37.66389999999999816);37.6639;12.8011;327.4;1.5;1.2;2003-06-20;1024;Terra;MODIS;79;6.03;308.9;19.1;D;2
Point (12.61050000000000004 37.70029999999999859);37.7003;12.6105;327.7;1.3;1.1;2003-06-20;1159;Aqua;MODIS;70;6.03;312.8;12.8;D;0
Point (12.53350000000000009 37.84199999999999875);37.842;12.5335;324.8;1.3;1.1;2003-06-20;1159;Aqua;MODIS;71;6.03;310;11.3;D;0
Point (12.60180000000000078 37.69959999999999667);37.6996;12.6018;327.8;1.3;1.1;2003-06-20;1159;Aqua;MODIS;76;6.03;312.8;12.5;D;0
Point (15.21250000000000036 38.79579999999999984);38.7958;15.2125;335.7;1.7;1.3;2003-06-20;2128;Terra;MODIS;100;6.03;291.5;0;N;1
Point (15.2179000000000002 38.80100000000000193);38.801;15.2179;347.1;1.2;1.1;2003-06-22;43;Aqua;MODIS;100;6.03;293.8;0;N;1
Point (12.99380000000000024 37.77819999999999823);37.7782;12.9938;327.7;1.1;1;2003-06-22;1011;Terra;MODIS;68;6.03;311.8;12;D;0
Point (14.62609999999999921 37.56410000000000338);37.5641;14.6261;340.9;1.3;1.1;2003-06-22;1011;Terra;MODIS;87;6.03;311.2;42;D;0
Point (12.98170000000000002 37.78029999999999688);37.7803;12.9817;325.5;1.1;1;2003-06-22;1011;Terra;MODIS;62;6.03;311.5;9.3;D;0
Point (13.94480000000000075 37.25200000000000244);37.252;13.9448;328.3;1.2;1.1;2003-06-22;1012;Terra;MODIS;71;6.03;310.4;15.4;D;0
Point (14.16000000000000014 37.14090000000000202);37.1409;14.16;330.1;1.2;1.1;2003-06-22;1012;Terra;MODIS;74;6.03;312.1;16.9;D;0
Point (13.9786999999999999 37.27620000000000289);37.2762;13.9787;330.6;1.2;1.1;2003-06-22;1012;Terra;MODIS;75;6.03;312;19.4;D;2
Point (15.05829999999999913 37.19080000000000297);37.1908;15.0583;333.4;1.4;1.2;2003-06-22;1146;Aqua;MODIS;85;6.03;312;28.9;D;0
Point (13.94420000000000037 37.25330000000000297);37.2533;13.9442;324;1.7;1.3;2003-06-22;1147;Aqua;MODIS;48;6.03;308.9;14.5;D;0
Point (14.04540000000000077 37.29699999999999704);37.297;14.0454;328.4;1.6;1.3;2003-06-22;1147;Aqua;MODIS;70;6.03;307.2;24.2;D;0
Point (14.02630000000000088 37.29319999999999879);37.2932;14.0263;327.4;1.6;1.3;2003-06-22;1147;Aqua;MODIS;68;6.03;309.1;22.4;D;0
Point (15.20730000000000004 38.80100000000000193);38.801;15.2073;357.1;1.2;1.1;2003-06-22;2115;Terra;MODIS;100;6.03;299;0;N;1
Point (15.22049999999999947 38.80250000000000199);38.8025;15.2205;335.2;1.2;1.1;2003-06-22;2115;Terra;MODIS;100;6.03;294.9;0;N;1
Point (15.22049999999999947 38.80599999999999739);38.806;15.2205;342;1.9;1.3;2003-06-23;125;Aqua;MODIS;100;6.03;288.1;0;N;1
Point (15.2325999999999997 38.79780000000000229);38.7978;15.2326;328.3;1.9;1.3;2003-06-23;125;Aqua;MODIS;100;6.03;290.3;64.9;N;3
Point (14.60609999999999964 37.3819999999999979);37.382;14.6061;330.6;1.5;1.2;2003-06-23;1229;Aqua;MODIS;32;6.03;310.3;22.6;D;0
Point (13.99840000000000018 37.28770000000000095);37.2877;13.9984;326.1;1.4;1.2;2003-06-23;1229;Aqua;MODIS;58;6.03;310.6;10.9;D;0
Point (13.98189999999999955 37.28589999999999804);37.2859;13.9819;328.5;1.4;1.2;2003-06-23;1229;Aqua;MODIS;68;6.03;312;15.5;D;0
Point (13.82390000000000008 37.334699999999998);37.3347;13.8239;327.7;1;1;2003-06-24;959;Terra;MODIS;65;6.03;311.5;9.9;D;0
Point (14.80739999999999945 37.51830000000000354);37.5183;14.8074;335;1;1;2003-06-24;959;Terra;MODIS;79;6.03;315.7;15.3;D;0
Point (14.81879999999999953 37.51659999999999684);37.5166;14.8188;339;1;1;2003-06-24;959;Terra;MODIS;84;6.03;317.8;21.5;D;0
Point (14.12209999999999965 37.28110000000000213);37.2811;14.1221;337.3;1;1;2003-06-24;959;Terra;MODIS;82;6.03;314.5;21.5;D;0
Point (14.25709999999999944 37.19590000000000174);37.1959;14.2571;333.6;1;1;2003-06-24;959;Terra;MODIS;78;6.03;313;17.1;D;0
Point (14.93079999999999963 36.897199999999998);36.8972;14.9308;326.4;1;1;2003-06-24;959;Terra;MODIS;58;6.03;312.8;8.3;D;0
Point (14.7414000000000005 37.39560000000000173);37.3956;14.7414;307.5;1;1;2003-06-24;2103;Terra;MODIS;72;6.03;293.7;7;N;0
Point (14.73019999999999996 37.39399999999999835);37.394;14.7302;304.8;1;1;2003-06-24;2103;Terra;MODIS;62;6.03;294.2;5.2;N;0
Point (15.21610000000000085 38.80230000000000246);38.8023;15.2161;356.1;1;1;2003-06-24;2103;Terra;MODIS;100;6.03;297.4;0;N;1
Point (15.20480000000000054 38.8008000000000024);38.8008;15.2048;352.9;1;1;2003-06-24;2103;Terra;MODIS;100;6.03;299.7;0;N;1
Point (15.20470000000000077 38.79899999999999949);38.799;15.2047;321;1.3;1.1;2003-06-25;113;Aqua;MODIS;90;6.03;294.6;0;N;1
Point (15.21720000000000006 38.7967000000000013);38.7967;15.2172;362;1.3;1.1;2003-06-25;113;Aqua;MODIS;100;6.03;296;0;N;1
Point (13.99540000000000006 37.25130000000000052);37.2513;13.9954;330.1;1.1;1;2003-06-25;1217;Aqua;MODIS;59;6.03;314.4;10.5;D;0
Point (15.22300000000000075 37.04540000000000077);37.0454;15.223;327.9;1.1;1.1;2003-06-25;1217;Aqua;MODIS;51;6.03;312.5;10;D;0
Point (14.33769999999999989 37.12060000000000315);37.1206;14.3377;331.5;1.1;1;2003-06-25;1217;Aqua;MODIS;68;6.03;315.2;10.8;D;0
Point (14.64199999999999946 37.30680000000000263);37.3068;14.642;336.7;1.1;1;2003-06-25;1217;Aqua;MODIS;77;6.03;318.6;16.4;D;0
Point (13.85040000000000049 37.34250000000000114);37.3425;13.8504;331.8;1;1;2003-06-25;1217;Aqua;MODIS;65;6.03;314.7;11.9;D;2
Point (13.83880000000000088 37.34100000000000108);37.341;13.8388;330.8;1;1;2003-06-25;1217;Aqua;MODIS;58;6.03;314.1;10.7;D;0
Point (13.67489999999999917 37.32889999999999731);37.3289;13.6749;336.8;1;1;2003-06-25;1217;Aqua;MODIS;77;6.03;315.7;19.4;D;2
Point (14.72279999999999944 37.57350000000000279);37.5735;14.7228;334.1;1.1;1.1;2003-06-25;1217;Aqua;MODIS;64;6.03;318.2;10.4;D;0
Point (15.15889999999999915 37.85130000000000194);37.8513;15.1589;328.3;1.2;1.1;2003-06-25;1217;Aqua;MODIS;57;6.03;307.4;13.3;D;0
Point (15.18510000000000026 37.86410000000000053);37.8641;15.1851;329.9;1.2;1.1;2003-06-25;1217;Aqua;MODIS;73;6.03;310.5;15.2;D;0
Point (15.17109999999999914 37.86249999999999716);37.8625;15.1711;348.2;1.2;1.1;2003-06-25;1217;Aqua;MODIS;92;6.03;310.8;54;D;0
Point (15.15719999999999956 37.86090000000000089);37.8609;15.1572;324.9;1.2;1.1;2003-06-25;1217;Aqua;MODIS;46;6.03;307.4;9.3;D;0
Point (15.4720999999999993 38.09000000000000341);38.09;15.4721;323.5;1.2;1.1;2003-06-25;1217;Aqua;MODIS;56;6.03;306.9;14.4;D;0
Point (15.20679999999999943 38.7914999999999992);38.7915;15.2068;364.7;1.2;1.1;2003-06-25;1218;Aqua;MODIS;94;6.03;315.2;0;D;1
Point (14.63369999999999926 37.36999999999999744);37.37;14.6337;335.5;1.1;1;2003-06-26;947;Terra;MODIS;77;6.03;316.7;14.8;D;0
Point (13.78529999999999944 37.44599999999999795);37.446;13.7853;342.6;1.2;1.1;2003-06-26;947;Terra;MODIS;86;6.03;314.5;35.9;D;0
Point (13.79819999999999958 37.44440000000000168);37.4444;13.7982;333.7;1.2;1.1;2003-06-26;947;Terra;MODIS;74;6.03;312.5;18;D;0
Point (13.78420000000000023 37.4363000000000028);37.4363;13.7842;340.3;1.2;1.1;2003-06-26;947;Terra;MODIS;84;6.03;312.3;31.8;D;0
Point (13.7970000000000006 37.43480000000000274);37.4348;13.797;339.9;1.2;1.1;2003-06-26;947;Terra;MODIS;83;6.03;312.2;31.2;D;0
Point (13.44849999999999923 37.42410000000000281);37.4241;13.4485;339.7;1.2;1.1;2003-06-26;947;Terra;MODIS;83;6.03;314;32.1;D;0
Point (13.46199999999999974 37.42249999999999943);37.4225;13.462;333.9;1.2;1.1;2003-06-26;947;Terra;MODIS;74;6.03;313.6;20.2;D;0
Point (13.53449999999999953 37.37420000000000186);37.3742;13.5345;333.9;1.2;1.1;2003-06-26;947;Terra;MODIS;74;6.03;313;21.7;D;0
Point (13.78780000000000072 37.43480000000000274);37.4348;13.7878;332.1;4;1.9;2003-06-26;1122;Aqua;MODIS;84;6.03;306;129.8;D;0
Point (13.69299999999999962 37.33270000000000266);37.3327;13.693;322.6;4.1;1.9;2003-06-26;1122;Aqua;MODIS;75;6.03;303.8;61.8;D;0
Point (13.68260000000000076 37.33689999999999998);37.3369;13.6826;322.4;4.1;1.9;2003-06-26;1122;Aqua;MODIS;75;6.03;304.4;59.9;D;0
Point (13.52270000000000039 37.36639999999999873);37.3664;13.5227;322.1;4.1;1.9;2003-06-26;1122;Aqua;MODIS;75;6.03;304.3;58.8;D;0
Point (13.79010000000000069 37.42419999999999902);37.4242;13.7901;323.4;4;1.9;2003-06-26;1122;Aqua;MODIS;76;6.03;303.8;53.4;D;0
